index,id,bedrooms_number,batchrooms_number,square_footage_home,square_footage_lot,floors_number,has_waterfront,has_been_viewed,condition_quality,housing_unity_grade,square_footage_except_basement,square_footage_only_basement,build_year,renovation_year,coordinate_latitude,coordinate_longitude,square_footage_home_old,square_footage_lot_old,dayofweek,day,month
214,16026,5,3.5,3480,36615,2.0,0,0,4,8,2490,990,1983,0,200.5741,4.950000000000003,2540,35910,1,6,5
215,20785,4,2.0,1520,7983,1.0,0,0,5,7,1520,0,1967,0,200.7357,4.807000000000002,1520,7783,1,6,5
216,15310,3,1.5,1410,9647,1.0,0,0,3,8,1410,0,1961,0,200.7608,4.638999999999996,2090,9272,1,6,5
217,3915,2,2.0,1100,3000,1.5,0,0,3,7,1100,0,1912,2005,200.6797,4.637999999999991,1390,4000,1,6,5
218,16881,4,2.0,1300,7054,1.0,0,0,3,7,1300,0,1950,2013,200.5071,4.631,1560,7100,1,6,5
219,18704,4,2.5,2110,13850,2.0,0,0,3,9,2110,0,1987,0,200.5497,4.9229999999999885,2520,10194,1,6,5
220,13506,4,3.0,3100,15480,2.0,0,0,3,8,2400,700,1996,0,200.7466,4.7589999999999995,2000,42500,1,6,5
221,2657,3,1.75,1630,11800,1.0,0,0,4,7,1630,0,1971,0,200.4863,5.269999999999996,2090,57428,1,6,5
222,20752,4,3.25,3760,10920,1.5,0,0,5,9,2400,1360,1950,0,200.6687,4.736000000000004,3430,11050,1,6,5
223,19260,3,2.25,1980,8000,1.0,0,0,4,9,1560,420,1974,0,200.3149,4.622000000000014,2360,8000,1,6,5
224,4953,3,2.5,1790,7167,2.0,0,0,3,8,1790,0,1989,0,200.6176,4.954999999999998,1680,7418,1,6,5
225,9952,4,1.75,1500,11600,1.0,0,0,4,7,1000,500,1955,0,200.7373,4.7589999999999995,1740,11600,1,6,5
226,4568,4,2.5,3880,14550,2.0,0,0,3,10,3880,0,1987,0,200.6378,4.959999999999994,3240,14045,1,6,5
227,13657,4,2.5,2150,37981,2.0,0,0,3,9,2150,0,1985,0,200.7227,4.902000000000001,2450,37981,1,6,5
228,1149,2,1.0,720,6687,1.0,0,0,3,6,720,0,1942,0,200.7001,4.637999999999991,840,6687,1,6,5
229,2879,4,2.5,3040,6425,2.0,0,0,3,8,3040,0,2008,0,200.6788,4.882999999999996,3040,7800,1,6,5
230,7776,3,2.25,1640,14374,1.0,0,0,4,7,1140,500,1963,0,200.4476,4.667999999999992,2020,10500,1,6,5
231,1825,3,3.5,3020,4082,2.0,0,0,3,9,2080,940,1954,2004,200.65099999999998,4.591000000000008,2060,5102,1,6,5
232,18926,3,2.5,1650,13816,2.0,0,0,3,7,1650,0,1998,0,200.6553,5.087999999999994,1650,15144,1,6,5
233,3927,5,3.75,2890,5000,1.0,0,0,3,7,1310,1580,2006,0,200.5701,4.7039999999999935,1930,5117,1,6,5
234,14489,3,2.0,1420,4080,1.5,0,0,3,7,1420,0,1905,2013,200.6872,4.6510000000000105,1420,4590,1,6,5
235,21359,3,2.5,1480,1171,3.0,0,0,3,8,1480,0,2006,0,200.62,4.700000000000003,1480,1231,1,6,5
236,8296,3,1.75,1580,8151,1.0,0,1,4,7,1100,480,1962,0,200.3672,4.687999999999988,1650,8151,1,6,5
237,4346,4,3.0,2450,10117,1.0,0,0,5,8,1580,870,1967,0,200.5694,4.867999999999995,2530,10125,1,6,5
238,20873,4,2.5,2331,3826,2.0,0,0,3,8,2331,0,2007,0,200.4444,4.817999999999998,2441,3826,1,6,5
239,2201,4,2.25,3490,6906,2.0,0,0,4,10,2280,1210,1928,0,200.6424,4.592999999999988,2540,6223,1,6,5
240,14101,3,1.5,1310,8160,1.0,0,0,3,7,1310,0,1950,0,200.7291,4.661000000000001,1090,7560,1,6,5
241,13243,3,1.75,1490,8366,1.0,0,0,4,7,1010,480,1975,0,200.375,4.8599999999999985,1490,7469,1,6,5
242,2024,3,2.0,1270,1320,3.0,0,0,3,8,1270,0,2006,0,200.6937,4.657999999999987,1370,1320,1,6,5
243,3106,2,1.0,1010,3885,1.5,0,0,4,7,1010,0,1906,1990,200.6224,4.695999999999998,1770,4200,2,7,5
244,10034,3,2.0,2350,5080,1.5,0,0,3,8,1780,570,1929,0,200.5516,4.737000000000009,1700,5080,2,7,5
245,12591,3,2.75,2520,5401,1.0,0,0,4,7,1360,1160,1946,0,200.6452,4.6270000000000095,1800,5036,2,7,5
246,3994,3,1.0,1110,8423,1.0,0,0,3,7,1110,0,1952,0,200.4718,4.657999999999987,1140,9083,2,7,5
247,14299,4,2.5,2430,5203,2.0,0,0,3,8,2430,0,2003,0,200.7402,4.682999999999994,2260,7474,2,7,5
248,7426,3,2.0,1610,4160,1.0,0,0,4,7,1010,600,1917,0,200.5421,4.612000000000009,1040,4400,2,7,5
249,19013,2,2.0,1350,3900,1.0,0,0,3,8,1350,0,2003,0,200.7094,4.969999999999999,1440,3900,2,7,5
250,3298,4,1.5,2310,13300,1.0,0,0,3,7,1890,420,1950,0,200.6232,4.790000000000006,2840,12744,2,7,5
251,8095,4,2.5,3305,16164,1.5,0,0,5,7,2245,1060,1922,1956,200.7563,4.662000000000006,1620,8883,2,7,5
252,6444,4,1.75,1720,10018,1.0,0,0,5,7,1720,0,1960,0,200.3614,4.881,1220,10018,2,7,5
253,1086,2,2.25,2550,5663,1.0,0,0,3,10,1720,830,2011,0,200.5304,4.7979999999999885,2560,3828,2,7,5
254,13925,3,1.5,1380,11130,1.0,0,0,3,7,1380,0,1960,0,200.3146,4.677000000000007,1380,9200,2,7,5
255,3302,3,2.0,1760,9055,2.0,0,0,4,7,1760,0,1985,0,200.6534,4.872000000000014,2010,9383,2,7,5
256,7040,3,1.75,2720,149410,1.5,0,0,3,9,2720,0,1988,0,200.7092,5.107999999999991,2560,149410,2,7,5
257,16360,4,3.0,1830,9548,2.0,0,0,3,7,1830,0,1991,0,200.7379,4.7760000000000105,1740,9750,2,7,5
258,18793,3,1.75,1640,10762,1.0,0,0,3,7,1130,510,1988,0,200.3586,4.926000000000002,1680,10259,2,7,5
259,2568,5,1.75,3000,6000,1.0,0,0,5,7,1500,1500,1958,0,200.49200000000002,4.775000000000006,2230,7125,2,7,5
260,3861,5,2.75,2410,5003,1.0,0,0,3,7,1410,1000,2008,0,200.5298,4.725999999999999,1590,5003,2,7,5
261,10943,4,2.75,2656,21195,2.0,0,0,3,9,2656,0,2014,0,200.3162,4.727999999999994,1860,16510,2,7,5
262,13534,3,1.75,1250,10122,1.0,0,0,3,7,1250,0,1994,0,200.3277,4.998999999999995,1980,10175,2,7,5
263,4993,2,2.5,1150,1027,3.0,0,0,3,8,1150,0,2008,0,200.6534,4.643999999999991,1360,1210,2,7,5
264,4758,5,1.5,1500,7112,1.0,0,0,5,6,760,740,1920,0,200.4692,4.650000000000006,1200,7112,2,7,5
265,19367,3,1.0,1340,4284,1.0,0,0,3,7,1080,260,1910,0,200.6633,4.676000000000002,1960,4080,2,7,5
266,19463,5,2.5,2420,8560,1.0,0,2,3,7,1620,800,1978,0,200.532,4.715000000000003,2210,7040,2,7,5
267,6539,3,2.0,1570,7200,1.0,0,0,4,7,1570,0,1952,0,200.7501,4.686000000000006,1410,7434,2,7,5
268,15861,3,1.0,1040,16986,1.0,0,0,4,7,1040,0,1968,0,200.4812,4.9029999999999925,1660,16986,2,7,5
269,955,3,3.0,4120,60392,2.0,0,2,3,9,3180,940,1994,0,200.6804,5.087000000000003,2770,64033,2,7,5
270,15135,2,1.0,820,2723,1.0,0,0,3,7,820,0,1921,0,200.6623,4.661000000000001,1370,3850,2,7,5
271,5884,3,2.0,1760,6428,1.0,0,0,4,7,980,780,1942,0,200.6388,4.602999999999994,1760,6004,2,7,5
272,7131,3,2.25,1170,1249,3.0,0,0,3,8,1170,0,2014,0,200.6722,4.619,1350,1310,2,7,5
273,14074,2,1.0,1040,13100,1.0,0,0,5,6,1040,0,1912,0,200.3877,4.7660000000000045,910,5080,2,7,5
274,10644,3,1.0,1010,9360,1.0,0,0,3,6,1010,0,1981,0,200.6874,4.832000000000008,1470,9360,2,7,5
275,18499,4,4.0,3680,18804,2.0,0,0,3,10,3680,0,1990,0,200.6193,4.986000000000004,3200,15954,2,7,5
276,14911,3,1.5,1260,1270,2.0,0,0,3,7,1040,220,2005,0,200.7111,4.668999999999997,1260,1472,2,7,5
277,10146,4,3.5,3900,8391,2.0,0,0,3,10,3900,0,2006,0,200.6979,4.795000000000002,3820,12268,2,7,5
278,16911,3,2.0,1410,7566,1.0,0,0,3,7,1410,0,1985,0,200.3674,4.817999999999998,1570,7210,2,7,5
279,15456,7,4.5,6210,8856,2.5,0,2,5,11,4760,1450,1910,0,200.6307,4.646000000000001,2940,5400,2,7,5
280,3957,3,3.0,2270,5175,2.0,0,0,3,9,2130,140,2002,0,200.516,4.797000000000012,2850,5661,2,7,5
281,4503,2,1.5,1040,3500,1.5,0,0,4,6,1040,0,1904,0,200.588,4.695999999999998,1340,1213,2,7,5
282,18355,3,1.75,1500,6180,1.0,0,0,4,6,1060,440,1947,0,200.5689,4.716000000000008,1740,6180,2,7,5
283,17570,3,2.5,1920,9180,2.0,0,0,3,8,1920,0,1988,0,200.4818,4.768999999999991,1930,7252,2,7,5
284,93,5,2.25,2060,8632,1.0,0,0,3,7,1030,1030,1962,0,200.4877,4.665000000000006,1010,11680,2,7,5
285,2816,3,2.0,2540,7200,1.5,0,3,4,8,1600,940,1905,0,200.5972,4.707999999999998,2040,5900,2,7,5
286,19999,3,2.5,2030,6500,2.0,0,0,3,8,2030,0,1988,0,200.5654,4.907999999999987,2030,8485,2,7,5
287,6183,3,2.25,1630,12295,2.0,0,0,4,7,1630,0,1985,0,200.4279,4.838999999999999,1730,9948,2,7,5
288,18431,3,2.5,1940,37565,1.0,0,0,4,8,1940,0,1987,0,200.4801,4.937000000000012,2560,37565,2,7,5
289,7810,5,3.75,4130,226076,2.0,0,0,3,9,3170,960,1985,0,200.715,4.935000000000001,4130,55321,2,7,5
290,20930,2,1.0,820,681,3.0,0,0,3,8,820,0,2006,0,200.6619,4.647999999999996,820,1156,2,7,5
291,278,4,2.75,2600,6050,2.0,0,0,5,8,1960,640,1949,0,200.5656,4.599999999999994,1990,6050,2,7,5
292,19256,3,1.75,2190,8000,1.0,0,0,4,8,2190,0,1967,0,200.3098,4.619,1980,8000,2,7,5
293,6149,4,2.75,2410,9549,1.0,0,0,4,7,1780,630,1956,0,200.6503,4.802999999999997,2090,9549,2,7,5
294,11435,3,2.5,1830,13042,2.0,0,0,3,8,1830,0,1990,0,200.3738,4.957999999999998,1940,6996,2,7,5
295,16575,2,1.0,760,3001,1.0,0,0,3,6,760,0,1913,0,200.5874,4.688999999999994,1750,5000,2,7,5
296,17743,3,1.75,2070,37904,1.0,0,0,4,7,1420,650,1973,0,200.425,4.813999999999994,2011,19110,2,7,5
297,5018,2,2.0,1550,2400,1.5,0,0,4,7,1550,0,1900,0,200.65400000000002,4.6539999999999955,1180,1224,2,7,5
298,19482,2,1.0,910,22000,1.0,0,0,3,6,910,0,1956,0,200.2777,4.747999999999991,1326,9891,2,7,5
299,366,2,1.0,1640,17335,1.0,0,0,3,7,840,800,1978,0,200.6397,5.047000000000012,2440,17850,2,7,5
300,9768,3,1.75,1580,9147,1.0,0,1,4,7,1210,370,1967,0,200.6069,4.887999999999991,2600,23564,2,7,5
301,5069,9,4.5,3830,6988,2.5,0,0,3,7,2450,1380,1938,0,200.6927,4.662000000000006,1460,6291,2,7,5
302,19002,4,2.0,2510,13695,1.0,0,0,4,7,1280,1230,1961,2001,200.7005,4.826000000000008,1220,12500,2,7,5
303,3429,4,1.0,1490,6600,1.0,0,0,3,7,1490,0,1969,0,200.4835,4.667999999999992,1280,6600,2,7,5
304,5655,3,1.75,1840,10723,1.0,0,0,4,7,1220,620,1974,0,200.429,4.8460000000000045,1590,9820,2,7,5
305,3196,2,1.0,820,6400,1.0,0,0,4,7,820,0,1944,0,200.55,4.621000000000009,1490,6400,2,7,5
306,16233,3,2.25,1660,8307,1.0,0,0,4,8,1660,0,1961,0,200.7575,4.647999999999996,2510,7800,2,7,5
307,15828,3,2.5,1600,3573,2.0,0,0,3,7,1600,0,2013,0,200.507,4.819000000000003,1500,11089,2,7,5
308,3093,4,2.25,1890,5940,1.0,0,1,3,9,1470,420,1963,0,200.6316,4.697000000000003,2430,5940,2,7,5
309,12672,3,1.75,1870,12381,1.0,0,0,4,8,1870,0,1957,0,200.3358,4.680000000000007,1950,12667,2,7,5
310,10143,5,4.5,4270,8076,2.0,0,0,3,11,3400,870,2007,0,200.699,4.793999999999997,4100,10631,2,7,5
311,5648,3,2.5,1600,7000,2.0,0,0,4,8,1600,0,1993,0,200.3534,4.942999999999998,1700,7000,2,7,5
312,18575,3,2.5,2280,2289,2.0,0,0,3,8,1880,400,2006,0,200.5375,4.927000000000007,2280,2425,2,7,5
313,7665,3,2.5,1600,4271,2.0,0,0,3,7,1600,0,2000,0,200.3303,4.731000000000009,1700,4746,2,7,5
314,15047,4,2.0,2210,8556,1.0,0,1,4,8,1210,1000,1954,0,200.6498,4.603999999999999,2190,7975,2,7,5
315,19413,3,1.75,1960,4788,1.0,0,0,4,7,1090,870,1920,0,200.6746,4.687999999999988,1960,3960,2,7,5
316,7359,3,1.75,1680,10500,1.0,0,0,4,8,1680,0,1959,0,200.6098,4.831000000000003,2250,10400,2,7,5
317,1486,3,2.5,3240,108366,2.0,0,0,4,10,3240,0,1991,0,200.327,4.906000000000006,2090,108366,2,7,5
318,2631,1,1.0,1100,4373,1.0,0,0,2,6,820,280,1947,0,200.4653,4.662000000000006,1100,7500,2,7,5
319,8068,4,2.0,1650,5000,1.0,0,0,3,7,1650,0,1955,0,200.6781,4.626000000000005,1690,2276,2,7,5
320,8523,3,2.25,1770,8165,2.0,0,0,3,7,1770,0,1977,0,200.7166,4.763999999999996,1650,8165,2,7,5
321,3261,3,2.5,2460,108900,1.0,0,0,4,9,1860,600,1977,0,200.4824,5.0,2870,102366,2,7,5
322,3097,6,2.5,3560,6480,2.5,0,0,4,11,3560,0,1914,0,200.627,4.695999999999998,2780,6480,2,7,5
323,2355,4,4.0,4460,103382,2.0,0,0,3,11,4460,0,2001,0,200.63400000000001,5.002999999999986,3470,88519,2,7,5
324,11993,3,1.0,1400,7410,1.0,0,0,3,6,1400,0,1944,0,200.4798,4.657000000000012,1070,7410,2,7,5
325,7904,3,1.0,990,6000,1.0,0,0,3,6,990,0,1943,0,200.6718,4.732999999999991,1250,6000,2,7,5
326,4284,4,2.5,2180,11200,1.0,0,0,4,8,2180,0,1968,0,200.7476,4.9140000000000015,1790,11200,2,7,5
327,20247,4,2.5,2650,4316,1.5,0,0,3,8,1520,1130,1905,2013,200.5866,4.611000000000004,1690,5625,2,7,5
328,5863,3,2.5,2680,327135,2.0,0,0,3,8,2680,0,1995,0,200.3783,4.997000000000014,2020,60080,2,7,5
329,4877,3,3.0,1680,1570,3.0,0,0,3,8,1680,0,2014,0,200.6572,4.6539999999999955,1640,4800,2,7,5
330,21124,3,2.0,1860,13374,1.0,0,0,3,8,1860,0,1985,0,200.5397,4.945999999999998,1960,9797,2,7,5
331,10109,3,2.25,1606,1452,3.0,0,0,3,8,1606,0,2009,0,200.7175,4.716000000000008,1516,1939,2,7,5
332,3232,3,2.75,1540,6760,1.0,0,0,5,7,1210,330,1980,0,200.7163,4.787999999999997,1540,7416,2,7,5
333,3149,3,3.0,2960,5500,2.0,0,2,3,10,2440,520,1937,1990,200.6356,4.597999999999999,2960,5876,2,7,5
334,14833,4,2.75,2140,13000,1.0,0,0,3,7,1320,820,1968,0,200.7683,4.747999999999991,2360,11000,2,7,5
335,14868,7,5.75,3700,7647,2.0,0,1,3,8,3700,0,1948,1984,200.7393,4.710999999999999,2510,7479,2,7,5
336,14349,3,1.75,1890,9920,1.0,0,0,3,7,1230,660,1944,0,200.7327,4.694000000000003,1380,9086,3,8,5
337,9759,2,2.0,1550,435600,1.5,0,0,2,7,1550,0,1972,0,200.5145,5.147000000000006,1600,217800,3,8,5
338,1082,3,2.5,2920,3942,3.0,0,0,3,10,2920,0,2008,0,200.53099999999998,4.796000000000007,2920,3942,3,8,5
339,6176,4,1.75,2480,9195,1.0,0,0,3,7,1390,1090,1950,0,200.584,4.805000000000007,2440,9195,3,8,5
340,12906,2,2.5,1360,1349,2.0,0,0,3,8,1050,310,1997,0,200.6254,4.707999999999998,1430,4400,3,8,5
341,13260,5,2.25,2440,20828,1.5,0,0,4,8,2440,0,1975,0,200.3762,4.842000000000013,2670,14472,3,8,5
342,8172,3,2.5,1540,1614,3.0,0,0,3,8,1470,70,2008,0,200.6961,4.658999999999992,1540,1418,3,8,5
343,19797,3,1.75,2430,12757,1.0,0,2,4,8,1340,1090,1952,0,200.6201,4.790999999999997,2930,12450,3,8,5
344,6251,3,2.0,1240,10800,1.0,0,0,3,7,1240,0,1967,2010,200.449,4.844999999999999,1480,8840,3,8,5
345,6829,4,2.25,2250,41688,2.0,0,0,3,8,2250,0,1980,0,200.6695,4.950000000000003,2350,37920,3,8,5
346,11626,4,1.75,1730,8320,1.0,0,0,3,7,1230,500,1977,0,200.327,4.638999999999996,1840,9800,3,8,5
347,6911,2,1.75,1230,3600,1.5,0,0,5,7,1230,0,1925,0,200.6423,4.638999999999996,1210,4500,3,8,5
348,7602,3,1.0,1670,4080,1.0,0,0,3,7,1170,500,1967,0,200.6899,4.679000000000002,1560,4080,3,8,5
349,8151,4,3.25,3820,24166,2.0,0,1,4,11,3310,510,1990,0,200.5263,4.772999999999996,2900,18786,3,8,5
350,15217,3,1.75,1590,9620,1.0,0,0,3,7,1590,0,1988,0,200.4815,4.847999999999999,2980,9398,3,8,5
351,12175,4,1.75,2000,6120,1.0,0,0,3,7,1100,900,1965,0,200.5035,4.742000000000004,1880,6120,3,8,5
352,9492,5,3.25,2800,3200,1.5,0,0,5,10,1910,890,1932,2002,200.6421,4.650000000000006,2450,3500,3,8,5
353,1314,4,2.5,2280,65836,2.0,0,0,3,8,2280,0,2004,0,200.7237,4.923999999999992,2300,97574,3,8,5
354,4889,3,1.75,1410,1197,3.0,0,0,3,8,1410,0,2012,0,200.6558,4.652000000000001,1350,2512,3,8,5
355,13147,5,3.0,3040,9601,1.0,0,0,5,9,1970,1070,1968,0,200.5562,4.780000000000001,3180,12390,3,8,5
356,17589,3,1.75,950,6000,1.0,0,0,3,6,790,160,1939,0,200.5271,4.6839999999999975,1360,6000,3,8,5
357,17846,3,1.5,1260,7964,1.0,0,0,4,7,1260,0,1955,0,200.4307,4.665999999999997,1510,8776,3,8,5
358,14506,4,2.0,1910,6960,1.5,0,0,5,8,1910,0,1941,0,200.6893,4.652000000000001,1360,3300,3,8,5
359,3553,2,1.25,860,1277,2.0,0,0,3,7,860,0,2007,0,200.5842,4.686000000000006,1280,1265,3,8,5
360,12590,2,1.0,1540,6872,1.0,0,0,4,7,820,720,1946,0,200.6454,4.6270000000000095,1420,5538,3,8,5
361,2136,2,3.0,3160,66646,2.0,0,0,3,7,3160,0,1993,0,200.7479,4.966000000000008,3140,38790,3,8,5
362,13631,4,1.0,3410,5000,2.0,0,0,5,8,2190,1220,1910,0,200.5807,4.709000000000003,2550,5000,3,8,5
363,4856,3,2.0,1510,43560,1.0,0,0,3,7,1510,0,1954,0,200.7218,4.921000000000007,2060,67756,3,8,5
364,19150,4,2.5,3290,6465,2.0,0,0,3,9,3290,0,2002,0,200.5981,5.024000000000001,3100,5929,3,8,5
365,6816,3,2.75,2090,8354,2.0,0,0,3,8,2090,0,2012,0,200.7336,5.034999999999997,2280,6348,3,8,5
366,19741,6,2.25,3206,5793,2.0,0,0,3,7,3206,0,2012,0,200.36900000000003,4.712999999999994,2527,5804,3,8,5
367,13077,3,2.5,1940,8547,1.0,0,0,3,7,1460,480,1989,0,200.3491,4.822999999999993,1750,7803,3,8,5
368,1,4,1.75,2060,26036,1.0,0,0,4,8,1160,900,1947,0,200.4444,4.649000000000001,2590,21891,3,8,5
369,5737,3,1.0,1250,4620,1.5,0,0,4,7,1150,100,1900,0,200.65099999999998,4.658999999999992,1900,4400,3,8,5
370,6072,4,1.75,2250,13515,1.0,0,0,4,8,2150,100,1940,0,200.3789,4.771000000000001,2150,12508,3,8,5
371,309,3,2.5,1190,3000,2.0,0,0,3,7,1190,0,2002,0,200.4933,4.724999999999994,1190,3000,3,8,5
372,13334,4,1.0,2100,9200,1.0,0,0,3,7,1050,1050,1959,0,200.476,4.707999999999998,1540,10033,3,8,5
373,13240,4,2.5,2320,6270,2.0,0,0,3,8,2320,0,2004,0,200.3501,4.8599999999999985,2150,6270,3,8,5
374,4158,2,1.5,1110,957,2.0,0,0,3,8,930,180,2005,0,200.6319,4.637999999999991,1680,1104,3,8,5
375,1873,3,1.0,1490,8995,1.0,0,0,4,7,1490,0,1954,0,200.4901,4.697000000000003,1490,9000,3,8,5
376,10680,2,1.0,1270,3008,1.0,0,0,4,6,650,620,1923,0,200.5351,4.7210000000000045,1270,1514,3,8,5
377,3899,2,1.0,520,22334,1.0,0,0,2,5,520,0,1951,0,200.4799,4.7039999999999935,1572,10570,3,8,5
378,9766,4,3.0,2920,33976,1.0,0,3,5,8,1460,1460,1964,0,200.6164,4.896000000000001,2970,15210,3,8,5
379,6848,3,2.75,2015,16807,2.0,1,4,3,9,2015,0,2007,0,200.45,4.622999999999991,1780,12310,3,8,5
380,13232,4,2.5,1810,6509,2.0,0,0,3,7,1810,0,1994,0,200.3531,4.8570000000000135,1760,7417,3,8,5
381,14984,2,1.0,1060,4960,1.0,0,0,3,7,1060,0,1926,0,200.6896,4.668999999999997,1420,4960,3,8,5
382,19900,3,2.5,1690,4500,1.5,0,1,4,8,1690,0,1928,0,200.5841,4.617000000000004,2140,7200,3,8,5
383,18675,5,2.5,3160,11470,1.0,0,0,4,9,1780,1380,1971,0,200.5368,4.783999999999992,3260,11470,3,8,5
384,12354,2,1.5,980,5000,2.0,0,0,3,7,980,0,1922,2003,200.7076,5.6410000000000045,1040,5000,3,8,5
385,14631,3,1.75,1390,7399,1.0,0,0,4,7,1390,0,1975,0,200.4183,4.817999999999998,1460,7800,3,8,5
386,1864,2,1.0,1020,8155,1.0,0,0,4,7,1020,0,1948,0,200.7257,4.638999999999996,1430,8157,3,8,5
387,3075,6,3.0,3510,5760,2.5,0,0,4,10,3510,0,1906,0,200.6263,4.687999999999988,3450,5760,3,8,5
388,19363,3,3.25,2640,4080,2.0,0,0,3,9,1840,800,1912,2000,200.6636,4.673999999999992,1990,4080,3,8,5
389,9033,3,1.0,1390,16000,1.0,0,0,4,6,1390,0,1960,0,200.2898,4.748999999999995,1420,10000,3,8,5
390,11863,2,1.0,720,5040,1.0,0,0,3,6,720,0,1955,0,200.5267,4.6400000000000015,1357,5120,3,8,5
391,270,4,2.5,2020,6236,2.0,0,0,3,7,2020,0,2002,0,200.2796,4.752999999999986,1940,5076,3,8,5
392,15698,3,2.5,1920,7229,2.0,0,0,3,8,1920,0,1993,0,200.2659,4.689999999999999,2310,8009,3,8,5
393,19533,4,1.5,2130,8800,1.0,0,0,3,7,1100,1030,1962,0,200.38299999999998,4.712000000000003,1480,8120,3,8,5
394,21352,2,1.5,960,1808,2.0,0,0,3,7,960,0,1993,0,200.6183,4.7020000000000115,1290,1668,3,8,5
395,14654,3,2.5,1750,3354,2.0,0,0,4,7,1750,0,1991,0,200.6953,4.801000000000002,1750,4286,3,8,5
396,6090,2,1.75,2200,89298,1.0,0,0,3,7,1100,1100,1973,0,200.4633,5.024000000000001,2590,89298,3,8,5
397,4528,3,2.25,2430,73151,1.0,0,0,3,8,2430,0,1974,0,200.4749,4.907999999999987,2800,39250,3,8,5
398,9074,2,1.5,1020,1060,3.0,0,0,3,8,1020,0,2008,0,200.6801,4.652000000000001,1340,1415,3,8,5
399,3540,3,1.75,1310,9282,1.0,0,0,4,7,1310,0,1976,0,200.6844,4.888999999999996,1310,8748,3,8,5
400,13667,3,2.25,1780,191228,2.0,0,2,3,8,1780,0,1988,0,200.4575,5.2520000000000095,2440,87120,3,8,5
401,19077,2,2.0,1870,4950,1.0,0,0,3,8,1870,0,2006,0,200.7195,4.977999999999994,1670,4800,3,8,5
402,5478,4,1.75,1840,9600,1.0,0,0,3,7,1220,620,1967,0,200.6579,4.875,1770,9720,3,8,5
403,4488,3,1.5,2240,87625,1.5,0,0,2,7,1480,760,1980,0,200.3043,4.906000000000006,1920,110206,3,8,5
404,14832,3,2.5,1960,8000,1.0,0,0,4,7,1290,670,1977,0,200.7249,4.822000000000003,1960,8000,3,8,5
405,21119,3,2.75,3010,1842,2.0,0,0,3,9,3010,0,2011,0,200.5836,5.006,2950,4200,3,8,5
406,15515,3,1.75,1460,7700,1.0,0,0,3,7,1460,0,1979,0,200.6981,4.872999999999991,1720,7280,3,8,5
407,5933,6,2.25,2820,15600,1.5,0,2,5,7,1970,850,1940,0,200.4635,4.637999999999991,2520,7797,3,8,5
408,7632,4,2.75,2280,2850,1.5,0,0,4,7,1540,740,1930,0,200.6871,4.692999999999998,1680,3800,3,8,5
409,21246,3,2.5,2310,4729,2.0,0,0,3,8,2310,0,2011,0,200.7734,4.762999999999991,2440,4711,3,8,5
410,20255,3,1.75,1320,5750,1.5,0,0,5,7,1320,0,1918,0,200.5848,4.6089999999999955,1440,5750,3,8,5
411,7292,2,1.0,980,1179,2.0,0,0,3,8,980,0,2010,0,200.6381,4.625,1190,1600,3,8,5
412,9833,4,2.5,2660,5500,2.0,0,2,3,9,2660,0,2003,0,200.5439,5.003999999999991,3620,5500,3,8,5
413,20145,4,2.5,2460,7350,2.0,0,0,3,9,2460,0,1989,0,200.3061,4.6510000000000105,2390,8568,3,8,5
414,2068,3,1.75,1890,13860,1.0,0,0,5,7,1890,0,1966,0,200.4156,4.850999999999999,1500,14536,3,8,5
415,21193,3,1.75,1980,6760,1.0,0,0,4,8,1980,0,1973,0,200.6398,4.8870000000000005,2120,7280,3,8,5
416,13991,4,2.5,2550,4630,2.0,0,0,3,7,2550,0,2005,0,200.5928,4.996000000000009,2550,5151,3,8,5
417,2697,3,2.0,1410,4800,1.0,0,0,3,7,1410,0,1940,0,200.6852,4.622000000000014,1190,3840,4,9,5
418,399,2,2.5,2200,188200,1.0,0,3,3,8,2200,0,2007,0,200.2458,4.997999999999991,2700,84942,4,9,5
419,2839,4,1.75,1750,5500,1.5,0,0,5,7,1050,700,1926,0,200.6802,4.612000000000009,1640,5500,4,9,5
420,2230,3,2.25,1640,11050,1.0,0,0,4,8,1640,0,1972,0,200.4723,4.878999999999991,1870,11050,4,9,5
421,20270,4,3.5,2730,3047,2.0,0,0,3,8,2400,330,2006,0,200.5797,4.6089999999999955,1980,4600,4,9,5
422,19126,4,2.75,3780,10308,2.0,0,0,3,10,3780,0,1999,0,200.58900000000003,5.017000000000009,3500,10740,4,9,5
423,17004,4,2.25,2470,7447,2.0,0,0,3,8,2470,0,1984,0,200.7514,4.713999999999999,2270,7400,4,9,5
424,3115,4,2.25,1930,7452,1.0,0,0,3,7,1430,500,1984,0,200.4098,4.811000000000006,1714,7200,4,9,5
425,17478,4,2.75,3720,9450,1.0,0,4,5,10,1960,1760,1962,0,200.5627,4.843999999999994,2900,8605,4,9,5
426,18618,3,1.75,1750,11340,1.0,0,1,4,7,1300,450,1987,0,200.6099,4.942000000000006,2310,11340,4,9,5
427,18066,2,2.0,1150,6634,1.0,0,0,3,7,860,290,1940,0,200.7001,4.6910000000000025,1680,6892,4,9,5
428,17714,3,2.0,1400,7293,1.0,0,0,4,7,1400,0,1963,0,200.58599999999998,4.879999999999996,1600,7960,4,9,5
429,15720,3,3.0,2480,45302,1.0,0,0,4,8,1620,860,1976,0,200.7591,4.927000000000007,1260,14100,4,9,5
